transaction_id,amount_usd,merchant_category,card_type,auth_method,channel,device_type,is_foreign_transaction,hours_since_last_txn,txn_count_last_24h,distance_from_home_km,card_age_months,customer_age,account_balance_usd,is_new_merchant,used_vpn,ip_country_mismatch,billing_shipping_mismatch,cvv_retry_count,velocity_score,time_of_day_hour,day_of_week,is_ai_generated_scam_attempt,merchant_risk_score,prior_disputes,is_fraud
7021,32.02,Healthcare,Visa,PIN,Online,POS Terminal,FALSE,1.07,4,11.5,55,21,1194.35,FALSE,FALSE,FALSE,FALSE,0,24.4,10,4,FALSE,29.6,0,0
7022,77.41,Electronics,Visa,PIN,ATM,Android Phone,FALSE,15.7,0,6.87,38,51,1953.66,FALSE,FALSE,FALSE,FALSE,2,2.5,18,1,FALSE,36.7,0,0
7023,31.82,Streaming,Amex,PIN,Online,iPhone,FALSE,21.68,3,24.88,56,81,1100.58,FALSE,FALSE,FALSE,FALSE,0,21.9,21,6,FALSE,41.2,1,0
7024,14.14,Groceries,Mastercard,PIN,Online,Android Phone,TRUE,6.62,3,0.7,48,71,1267.93,FALSE,FALSE,TRUE,TRUE,0,28.8,10,0,FALSE,22.2,0,0
7025,2.59,Streaming,Mastercard,3D Secure,POS,Android Phone,FALSE,0.06,2,23.73,42,61,1973.37,TRUE,FALSE,FALSE,FALSE,0,43.8,13,1,FALSE,48.1,0,0
7026,2903.49,Travel,Visa,3D Secure,Online,iPhone,FALSE,3.29,2,17.68,53,36,4435.19,TRUE,FALSE,FALSE,FALSE,0,0.2,7,6,FALSE,39.1,0,0
7027,74.81,Crypto Exchange,Visa,3D Secure,Contactless,iPhone,FALSE,0.81,2,87.43,54,29,5871.29,TRUE,TRUE,FALSE,FALSE,0,12.6,21,3,FALSE,65.8,0,0
7028,86.78,Groceries,Visa,No Authentication,Contactless,Windows PC,FALSE,14.07,3,11.22,55,36,2239.29,FALSE,FALSE,FALSE,FALSE,0,2,0,2,FALSE,34.3,0,0
7029,111.73,Groceries,Discover,Biometric,In-App,Mac,FALSE,33.7,4,61.53,46,30,3104.36,FALSE,FALSE,FALSE,FALSE,0,31.8,23,0,FALSE,38.1,1,0
7030,14.29,Online Retail,Visa,PIN,POS,POS Terminal,FALSE,3.14,2,31.7,45,69,3709.81,FALSE,FALSE,FALSE,FALSE,0,7.6,5,4,FALSE,37.5,0,0
7031,576.94,Travel,Visa,3D Secure,Online,iPhone,FALSE,4.01,2,17.61,47,51,1577.58,FALSE,FALSE,FALSE,FALSE,0,8.9,23,6,FALSE,42.1,1,0
7032,5.42,Online Retail,Mastercard,OTP,Online,POS Terminal,FALSE,0.11,4,43.01,61,74,3273.01,FALSE,FALSE,TRUE,FALSE,1,48.3,22,2,FALSE,43.9,1,0
7033,48.13,Online Retail,Mastercard,OTP,In-App,Android Phone,FALSE,15.66,2,7.41,43,40,2530.22,FALSE,FALSE,FALSE,FALSE,0,0,13,0,FALSE,35.3,0,0
7034,630.8,Restaurants,Visa,3D Secure,ATM,Tablet,FALSE,2.39,6,13.73,32,72,3231.65,FALSE,FALSE,FALSE,FALSE,0,30.4,10,5,FALSE,37,0,0
7035,10.98,Fuel,Mastercard,3D Secure,Contactless,POS Terminal,FALSE,8.77,1,9.43,42,60,1938.82,TRUE,FALSE,FALSE,FALSE,0,19.1,13,5,FALSE,57.2,0,0
7036,61.89,Gift Cards,Amex,No Authentication,Online,POS Terminal,FALSE,5.14,3,26.22,53,56,1285.08,FALSE,FALSE,FALSE,FALSE,0,16.9,19,6,FALSE,50.2,0,0
7037,67.51,Healthcare,Amex,No Authentication,Online,Windows PC,FALSE,11.48,1,18.32,45,42,3774.13,FALSE,FALSE,FALSE,FALSE,1,7.9,2,0,FALSE,27.5,0,0
7038,44.04,Groceries,Mastercard,3D Secure,Online,iPhone,FALSE,20.78,3,5.01,72,52,2997.5,FALSE,FALSE,FALSE,FALSE,0,8.7,20,3,FALSE,32.8,0,0
7039,309.44,Travel,RuPay,PIN,Online,POS Terminal,FALSE,13.26,6,9.73,48,60,577.07,FALSE,FALSE,FALSE,FALSE,0,32.6,10,0,FALSE,41.6,0,0
7040,25.67,Restaurants,Visa,No Authentication,POS,iPhone,FALSE,2.15,0,1,34,30,3160.65,FALSE,FALSE,FALSE,FALSE,0,6.9,15,6,FALSE,36.2,0,0
7041,79.38,Groceries,Visa,PIN,Online,ATM Machine,TRUE,3.9,2,37.77,48,40,2337.47,FALSE,FALSE,TRUE,FALSE,1,13.1,11,6,FALSE,40.7,0,0
7042,4.08,Fuel,Visa,PIN,POS,Android Phone,FALSE,38.07,5,16.07,49,25,6729.1,FALSE,FALSE,FALSE,FALSE,0,29,20,3,FALSE,23.7,1,0
7043,128.56,Restaurants,Visa,No Authentication,Contactless,Android Phone,FALSE,5.73,0,0.39,42,77,1258.01,FALSE,FALSE,FALSE,FALSE,0,0,12,6,FALSE,32.2,0,0
7044,112.23,Online Retail,Mastercard,OTP,Contactless,Smart Watch,FALSE,1.75,5,17.67,41,41,2861.82,FALSE,FALSE,FALSE,FALSE,0,29.3,4,1,FALSE,34,0,0
7045,20.88,Gaming,Discover,Biometric,POS,Windows PC,FALSE,4.13,4,14.63,47,47,1445.96,FALSE,FALSE,FALSE,FALSE,0,20.8,20,4,FALSE,80.8,0,0
7046,32.66,Groceries,Visa,OTP,Online,POS Terminal,FALSE,8.88,5,19.83,53,37,7126.54,TRUE,FALSE,FALSE,FALSE,0,30.2,11,2,FALSE,41.3,0,0
7047,133.71,Online Retail,RuPay,PIN,Online,POS Terminal,FALSE,1.96,7,0.8,53,26,3428.77,FALSE,FALSE,FALSE,FALSE,0,40.3,18,3,FALSE,29.6,1,0
7048,384.44,Groceries,Amex,OTP,Contactless,POS Terminal,FALSE,3.82,5,16.21,52,37,1630.58,TRUE,FALSE,FALSE,FALSE,1,24,7,4,FALSE,28.8,0,0
7049,980.54,Crypto Exchange,Visa,OTP,Online,Android Phone,FALSE,7.45,4,34.27,60,79,479.1,FALSE,FALSE,FALSE,FALSE,0,32.5,4,2,FALSE,79.5,0,0
7050,21.5,Streaming,Visa,3D Secure,In-App,Windows PC,FALSE,1.72,2,17.65,48,60,2155.43,FALSE,FALSE,FALSE,FALSE,0,11.8,17,1,TRUE,23.1,0,0
7051,25.48,Online Retail,Visa,No Authentication,POS,iPhone,FALSE,3.33,2,13.03,43,29,1420.42,FALSE,FALSE,FALSE,FALSE,0,14.2,3,6,FALSE,12.9,0,0
7052,41.47,Streaming,RuPay,PIN,POS,Android Phone,FALSE,6.8,0,7.72,50,29,5061.98,FALSE,FALSE,FALSE,FALSE,0,0,10,2,FALSE,34.8,1,0
7053,107.09,Electronics,Visa,3D Secure,In-App,Tablet,FALSE,0.84,2,34.99,51,18,3719.13,FALSE,FALSE,FALSE,FALSE,0,33.5,11,1,TRUE,51,0,0
7054,2.75,Groceries,Mastercard,PIN,Contactless,Mac,FALSE,1.23,6,7.4,40,26,2475.36,TRUE,FALSE,FALSE,FALSE,1,31.8,15,0,FALSE,54.2,0,0
7055,90.35,Gaming,Visa,3D Secure,ATM,Windows PC,FALSE,7,6,45.68,46,71,1387.44,FALSE,FALSE,FALSE,FALSE,0,28,16,2,FALSE,49.9,0,0
7056,8.13,Healthcare,Visa,No Authentication,Online,Windows PC,FALSE,4.19,6,2.05,44,74,5654.35,TRUE,FALSE,FALSE,FALSE,0,26.6,6,5,FALSE,36.6,0,0
7057,64.44,Restaurants,Visa,Biometric,In-App,Mac,FALSE,2.83,3,70.62,56,48,956.75,TRUE,FALSE,FALSE,FALSE,0,12.8,9,4,FALSE,35.7,1,0
7058,35.16,Healthcare,Visa,3D Secure,Online,iPhone,TRUE,19.14,5,7.84,55,77,7906.52,TRUE,FALSE,FALSE,FALSE,0,24.3,7,0,FALSE,33.6,0,0
7059,11.61,Utilities,Mastercard,Biometric,Online,Android Phone,FALSE,22.73,2,2.36,47,64,3541.7,FALSE,TRUE,FALSE,FALSE,1,10.7,19,0,FALSE,28,0,0
7060,32.5,Groceries,Mastercard,PIN,Contactless,ATM Machine,FALSE,15.31,2,45.89,48,32,1335.46,FALSE,TRUE,FALSE,FALSE,0,18.1,16,6,FALSE,41.1,0,0
7061,6.54,Utilities,Discover,3D Secure,POS,ATM Machine,FALSE,4.3,2,3.46,48,80,826.14,FALSE,FALSE,FALSE,FALSE,0,13.6,16,5,FALSE,63.8,0,0
7062,1339.1,Electronics,Visa,No Authentication,Online,POS Terminal,FALSE,1.83,3,11.08,50,61,1770.56,TRUE,FALSE,FALSE,FALSE,0,25.2,2,6,FALSE,48.6,0,0
7063,40.88,Fuel,Visa,3D Secure,ATM,Windows PC,FALSE,5.04,4,0.36,49,76,865.33,FALSE,FALSE,FALSE,FALSE,0,19.7,16,3,FALSE,11,0,0
7064,17.05,Healthcare,Visa,Biometric,POS,Android Phone,FALSE,0.94,4,110.26,41,37,870.46,FALSE,FALSE,FALSE,TRUE,0,24.1,9,2,FALSE,21.5,0,0
7065,53.11,Groceries,RuPay,3D Secure,Online,Android Phone,FALSE,9.36,3,5.15,37,50,2930.15,TRUE,FALSE,FALSE,TRUE,0,10.8,22,0,FALSE,64,0,0
7066,46.19,Restaurants,Visa,3D Secure,Online,POS Terminal,TRUE,2.3,1,0.22,50,65,5228.66,TRUE,FALSE,TRUE,FALSE,0,3.8,3,1,FALSE,11.4,0,0
7067,12.4,Online Retail,Visa,3D Secure,Contactless,POS Terminal,FALSE,17.4,5,28.75,41,66,2431.62,TRUE,FALSE,FALSE,FALSE,0,21.2,13,3,FALSE,11.4,1,0
7068,38.19,Restaurants,Mastercard,PIN,POS,Mac,FALSE,5.1,1,11.09,49,75,2077.86,FALSE,FALSE,FALSE,FALSE,0,15.6,10,3,FALSE,22.2,0,0
7069,47.82,Gaming,Visa,OTP,POS,Android Phone,FALSE,2.16,8,2.86,61,67,4209.86,FALSE,FALSE,FALSE,FALSE,2,51.9,22,2,FALSE,49,0,0
7070,27.29,Groceries,Discover,3D Secure,POS,Android Phone,FALSE,13.71,2,26.18,44,80,411.12,FALSE,FALSE,FALSE,FALSE,0,4.1,11,0,FALSE,28.7,0,0
7071,25.89,Streaming,Visa,No Authentication,Contactless,Mac,FALSE,15.71,7,8.6,40,41,916.56,FALSE,FALSE,FALSE,FALSE,0,30.7,16,0,FALSE,37.8,0,0
7072,8.86,Online Retail,Mastercard,No Authentication,Online,iPhone,FALSE,24.22,5,27.18,46,27,1276.86,FALSE,FALSE,FALSE,TRUE,0,20.3,17,6,FALSE,24.2,0,0
7073,230.21,Travel,Visa,Biometric,Online,Tablet,FALSE,4.43,2,12.32,45,24,3527.81,FALSE,FALSE,FALSE,TRUE,0,14.8,7,0,FALSE,23.9,0,0
7074,74.84,Online Retail,Visa,OTP,Contactless,iPhone,FALSE,3.69,3,63.95,38,30,617.29,FALSE,FALSE,FALSE,FALSE,0,7,20,0,FALSE,35.6,1,0
7075,14.21,Online Retail,Mastercard,No Authentication,POS,Android Phone,FALSE,0.22,1,28.05,53,33,2106.21,FALSE,FALSE,FALSE,FALSE,1,36,7,1,FALSE,3,0,0
7076,102.02,Restaurants,Mastercard,PIN,Contactless,Windows PC,FALSE,15.76,6,48.88,47,64,1946.99,FALSE,FALSE,FALSE,FALSE,0,40.5,22,4,FALSE,46.9,1,0
7077,58.67,Restaurants,Amex,OTP,Online,POS Terminal,FALSE,9.02,4,26.54,60,81,816.79,TRUE,FALSE,FALSE,FALSE,0,9.4,14,2,FALSE,41.6,0,0
7078,18.57,Streaming,Visa,No Authentication,Contactless,POS Terminal,FALSE,13.11,1,16.64,51,65,2508.1,FALSE,FALSE,FALSE,FALSE,0,5.4,9,2,FALSE,40.8,0,0
7079,67.44,Healthcare,Mastercard,No Authentication,In-App,iPhone,FALSE,5.7,2,44.85,53,74,566.82,FALSE,FALSE,FALSE,FALSE,0,19.8,0,6,FALSE,49.6,1,0
7080,45.2,Gaming,Amex,No Authentication,Contactless,Android Phone,FALSE,13.38,4,5.93,40,43,4026,FALSE,FALSE,FALSE,FALSE,0,25.1,6,3,FALSE,47.4,0,0
7081,306.04,Groceries,Mastercard,3D Secure,Online,Windows PC,FALSE,0.43,3,5.56,42,30,211.61,FALSE,FALSE,FALSE,FALSE,0,24.5,4,0,FALSE,3,0,0
7082,63.15,Fuel,RuPay,OTP,In-App,Smart Watch,FALSE,3.46,3,0.73,51,30,1785.83,FALSE,FALSE,FALSE,FALSE,0,21.3,5,6,FALSE,28.9,1,0
7083,137.67,Travel,Visa,3D Secure,ATM,POS Terminal,FALSE,28.45,1,21.41,37,43,785.08,TRUE,TRUE,FALSE,FALSE,0,3.7,4,4,FALSE,21.9,1,0
7084,7.07,Streaming,Mastercard,OTP,ATM,Mac,FALSE,0.82,2,16.62,52,20,6711.53,TRUE,FALSE,FALSE,FALSE,1,33.9,6,5,FALSE,46.8,0,0
7085,31.52,Groceries,Visa,No Authentication,Online,Android Phone,FALSE,5.35,6,7.97,55,45,2235.8,TRUE,FALSE,FALSE,FALSE,0,47.5,15,3,FALSE,30.9,0,0
7086,12.25,Utilities,Mastercard,PIN,Contactless,iPhone,FALSE,22.42,5,53.98,49,57,275.38,FALSE,FALSE,FALSE,FALSE,0,24.5,16,3,FALSE,28.8,0,0
7087,3.58,Utilities,Visa,OTP,In-App,Android Phone,FALSE,12.71,3,12.62,49,31,5833.14,FALSE,FALSE,FALSE,FALSE,0,19.1,1,5,FALSE,34.4,1,0
7088,400.39,Travel,Visa,No Authentication,Contactless,Windows PC,FALSE,0.65,5,41.82,49,64,1279.03,FALSE,FALSE,FALSE,FALSE,0,42.9,1,1,FALSE,35.7,0,0
7089,241.88,Travel,Mastercard,OTP,Contactless,Android Phone,FALSE,3.99,2,18.4,52,62,3613.86,TRUE,FALSE,FALSE,FALSE,0,24,0,0,FALSE,2.4,0,0
7090,114.31,Electronics,Mastercard,Biometric,Online,iPhone,FALSE,2.14,2,5.42,61,26,2227.04,FALSE,FALSE,FALSE,FALSE,0,15.8,17,1,FALSE,46,0,0
7091,33.89,Online Retail,Visa,PIN,In-App,Windows PC,FALSE,6.19,1,53.73,52,67,4355.21,FALSE,FALSE,FALSE,FALSE,0,22.6,5,0,FALSE,30.3,0,0
7092,22.01,Streaming,Mastercard,Biometric,Online,POS Terminal,FALSE,9.09,1,2.73,59,37,1302.13,FALSE,FALSE,FALSE,FALSE,0,12.1,21,5,FALSE,48.2,0,0
7093,22.6,Groceries,Amex,OTP,Online,Smart Watch,FALSE,12.19,1,24.44,39,59,4442.8,TRUE,FALSE,FALSE,FALSE,0,3.7,10,5,FALSE,50.8,0,0
7094,9.94,Utilities,Visa,OTP,Contactless,ATM Machine,FALSE,0.73,4,76.65,45,62,992.28,FALSE,FALSE,FALSE,FALSE,0,26.7,18,5,FALSE,29.8,0,0
7095,13.83,Online Retail,Mastercard,No Authentication,Contactless,POS Terminal,FALSE,6.47,7,4.73,47,34,6163.99,TRUE,FALSE,FALSE,FALSE,1,39.6,15,3,FALSE,44.4,1,1
7096,133.64,Gaming,Visa,Biometric,In-App,POS Terminal,FALSE,5.51,3,62.14,49,30,1214.74,TRUE,FALSE,FALSE,FALSE,0,14.4,6,0,FALSE,36.8,1,0
7097,22.14,Restaurants,Visa,PIN,In-App,POS Terminal,FALSE,20.45,1,4.95,60,45,2876.01,FALSE,FALSE,FALSE,FALSE,0,0,2,0,FALSE,20.3,0,0
7098,61.18,Groceries,Mastercard,PIN,Online,ATM Machine,TRUE,2.24,3,13.86,52,54,1115.44,FALSE,FALSE,TRUE,FALSE,0,25.8,9,3,FALSE,49.5,0,0
7099,65.96,Utilities,Visa,3D Secure,Online,Android Phone,TRUE,7.54,6,14.35,44,43,3619.87,FALSE,FALSE,FALSE,FALSE,0,30.6,5,2,FALSE,23.1,1,0
7100,31.79,Fuel,Amex,Biometric,Online,Android Phone,FALSE,19.61,6,1.99,46,37,2482.86,FALSE,FALSE,FALSE,FALSE,0,38.6,17,4,FALSE,31.6,0,0
7101,95.14,Travel,Visa,OTP,Online,Android Phone,FALSE,10.05,5,103.38,45,38,1399.96,TRUE,FALSE,FALSE,FALSE,1,26.3,15,1,FALSE,19.3,2,0
7102,467.09,Electronics,Mastercard,PIN,POS,Windows PC,FALSE,4.42,4,12.41,44,43,3293.81,FALSE,FALSE,FALSE,FALSE,2,4.2,17,0,FALSE,61.8,1,0
7103,26.71,Restaurants,Visa,OTP,Online,Smart Watch,FALSE,4.3,1,14.27,53,49,667.4,FALSE,TRUE,FALSE,TRUE,0,3.1,16,2,FALSE,43.8,1,0
7104,197.03,Gaming,Mastercard,PIN,Online,ATM Machine,FALSE,1.47,2,14.15,38,52,932.95,TRUE,FALSE,FALSE,FALSE,0,24.8,8,3,FALSE,70.6,0,0
7105,183.45,Crypto Exchange,Visa,OTP,Contactless,Android Phone,FALSE,0.04,2,37.76,42,36,2678.1,FALSE,FALSE,FALSE,FALSE,0,32,14,6,FALSE,52.8,0,0
7106,154.15,Online Retail,RuPay,3D Secure,Contactless,ATM Machine,FALSE,16.47,0,3.12,48,36,906.01,FALSE,FALSE,FALSE,FALSE,0,4,12,2,FALSE,45.8,0,0
7107,13.03,Online Retail,Visa,PIN,Online,Tablet,FALSE,10.06,2,19.45,51,80,1720.7,FALSE,FALSE,FALSE,FALSE,0,11.8,19,3,FALSE,46.6,0,0
7108,322.59,Electronics,Mastercard,Biometric,Contactless,POS Terminal,FALSE,14.87,6,25.04,48,50,11165.27,FALSE,FALSE,FALSE,FALSE,1,45.7,14,5,FALSE,19.8,0,0
7109,88.64,Groceries,Visa,PIN,POS,iPhone,FALSE,22.04,2,17.02,39,62,9516.89,FALSE,FALSE,FALSE,FALSE,0,14.2,12,6,FALSE,32.8,0,0
7110,9.1,Healthcare,Mastercard,OTP,Contactless,Tablet,FALSE,1.18,2,20.24,43,51,3867.54,TRUE,FALSE,FALSE,FALSE,0,22.8,12,2,FALSE,44.2,1,0
7111,14.8,Groceries,Amex,PIN,Online,Smart Watch,TRUE,0.82,1,13.89,42,24,1367.83,FALSE,FALSE,TRUE,FALSE,0,13.8,22,2,FALSE,12.2,0,0
7112,329.2,Utilities,Visa,Biometric,Contactless,iPhone,FALSE,13.62,2,7.48,50,73,10038.54,FALSE,FALSE,FALSE,FALSE,0,7.6,2,5,FALSE,21.3,1,0
7113,88.8,Restaurants,Visa,3D Secure,Online,iPhone,FALSE,2.05,1,6.08,52,25,1014.11,FALSE,TRUE,FALSE,FALSE,0,25.5,13,6,FALSE,39.4,0,0
7114,54.88,Fuel,Discover,No Authentication,POS,Windows PC,FALSE,0.38,2,15.4,44,49,2282.64,FALSE,FALSE,FALSE,FALSE,0,28.5,11,2,FALSE,17.5,0,0
7115,57.97,Groceries,Visa,OTP,POS,iPhone,FALSE,6.46,5,0.61,45,41,2148.55,FALSE,FALSE,FALSE,FALSE,0,17.1,15,6,FALSE,37.1,0,0
7116,216.44,Travel,Mastercard,PIN,Contactless,Android Phone,FALSE,6.48,4,24.09,40,36,622.36,FALSE,TRUE,FALSE,FALSE,0,8.7,11,0,FALSE,14.2,0,0
7117,40.65,Restaurants,Mastercard,3D Secure,Online,Tablet,FALSE,7.19,2,1.23,42,32,1509.18,FALSE,FALSE,TRUE,TRUE,0,0,18,2,FALSE,36.4,0,0
7118,84.96,Utilities,Mastercard,3D Secure,POS,Mac,FALSE,10.81,6,3.59,52,40,4134.36,FALSE,TRUE,FALSE,FALSE,0,29.7,12,4,FALSE,30.8,0,0
7119,138.22,Online Retail,Visa,3D Secure,Online,POS Terminal,FALSE,1.17,1,17.97,49,32,3652.31,FALSE,FALSE,FALSE,FALSE,0,22.7,12,4,FALSE,32,1,0
7120,26.66,Online Retail,Amex,PIN,POS,iPhone,FALSE,5.55,5,5.15,51,68,3918.02,FALSE,FALSE,FALSE,FALSE,0,32.3,23,4,FALSE,0,0,0
7121,401.55,Gaming,Amex,OTP,Contactless,iPhone,FALSE,3.66,6,142.32,42,41,535.66,FALSE,TRUE,FALSE,FALSE,0,33,11,4,FALSE,52.7,0,0
7122,141,Utilities,Mastercard,3D Secure,ATM,Android Phone,FALSE,2.24,7,13.49,46,50,824.76,FALSE,FALSE,FALSE,FALSE,0,50.7,1,1,FALSE,33.3,0,0
7123,26.04,Groceries,Visa,OTP,Contactless,POS Terminal,FALSE,0.41,1,0.18,42,60,921.48,FALSE,TRUE,FALSE,FALSE,0,32.7,9,6,FALSE,31.2,2,0
7124,270.47,Travel,Visa,OTP,Online,Android Phone,FALSE,1.57,5,22.18,40,37,2686.46,FALSE,FALSE,TRUE,FALSE,0,35.4,5,2,FALSE,2,0,0
7125,43.16,Restaurants,Visa,OTP,In-App,Windows PC,FALSE,6.69,4,14,48,38,800.25,FALSE,TRUE,FALSE,FALSE,0,20.5,5,5,FALSE,28.2,0,0
7126,19.72,Utilities,Visa,OTP,In-App,Android Phone,FALSE,13.8,1,11.38,50,72,1325.96,FALSE,FALSE,FALSE,FALSE,0,18.3,2,5,FALSE,23.4,1,0
7127,17.28,Groceries,RuPay,PIN,ATM,Smart Watch,FALSE,13.76,6,12.86,46,26,1535.55,FALSE,FALSE,FALSE,FALSE,1,20.9,15,3,FALSE,6.4,0,0
7128,20.13,Streaming,Mastercard,3D Secure,ATM,iPhone,FALSE,35.05,3,2.56,47,70,1326.61,TRUE,FALSE,FALSE,FALSE,0,1.2,8,2,FALSE,18.9,0,0
7129,19.03,Gift Cards,Mastercard,OTP,ATM,iPhone,FALSE,0.23,4,27.19,43,62,1830.41,FALSE,FALSE,FALSE,FALSE,0,46.1,4,4,FALSE,57.8,0,0
7130,25.21,Online Retail,Visa,No Authentication,Online,Windows PC,FALSE,9.42,2,15.95,63,40,438.8,FALSE,FALSE,FALSE,FALSE,0,13.7,0,1,FALSE,24.6,0,0
7131,240.23,Travel,Visa,OTP,POS,Android Phone,FALSE,4.11,2,46.59,45,56,858.96,TRUE,FALSE,FALSE,FALSE,2,27.6,20,2,FALSE,52,0,1
7132,356.44,Restaurants,Mastercard,OTP,Online,POS Terminal,FALSE,7.32,4,40.07,50,58,5154.9,FALSE,FALSE,FALSE,FALSE,0,10.6,4,2,FALSE,25.3,0,0
7133,109.12,Restaurants,Mastercard,Biometric,ATM,Android Phone,FALSE,7.61,7,2.77,50,80,11761.46,FALSE,FALSE,TRUE,FALSE,0,28.7,1,3,FALSE,24.2,0,0
7134,99.94,Fuel,Visa,3D Secure,Online,Windows PC,FALSE,7.52,6,9.07,47,57,430.77,FALSE,FALSE,FALSE,FALSE,0,33.9,6,1,FALSE,29.4,0,0
7135,15.8,Groceries,Visa,No Authentication,Contactless,Android Phone,FALSE,21.99,2,59.94,46,44,1052.45,TRUE,FALSE,FALSE,FALSE,0,11,13,0,FALSE,52.5,0,0
7136,152.31,Electronics,Mastercard,PIN,POS,Android Phone,FALSE,1.07,5,4.1,49,21,810.65,FALSE,FALSE,FALSE,FALSE,0,35.8,20,2,FALSE,24.5,0,0
7137,368.09,Electronics,Visa,3D Secure,Online,Android Phone,FALSE,18.63,2,13.22,50,31,2252.58,FALSE,FALSE,FALSE,FALSE,0,14.7,13,5,FALSE,37.8,1,0
7138,695.7,Electronics,Visa,3D Secure,POS,Android Phone,FALSE,2.14,3,18.03,57,25,1583.86,FALSE,FALSE,FALSE,FALSE,0,20.8,8,5,FALSE,30.5,0,0
7139,291.44,Travel,Visa,3D Secure,Online,iPhone,FALSE,17.95,3,9.42,35,24,1945.4,FALSE,FALSE,FALSE,FALSE,0,15.4,15,4,FALSE,20.7,0,0
7140,105.49,Online Retail,Visa,PIN,Contactless,Smart Watch,FALSE,2.95,4,92.21,53,43,5686.69,TRUE,FALSE,FALSE,FALSE,0,33.2,12,2,FALSE,48,1,0
7141,38.99,Restaurants,RuPay,PIN,Contactless,iPhone,FALSE,5.94,2,16.01,41,64,2441.17,FALSE,FALSE,FALSE,FALSE,0,6.3,20,2,FALSE,16.5,0,0
7142,313.42,Groceries,Mastercard,PIN,Online,Windows PC,FALSE,14.97,2,12.02,57,32,506.24,FALSE,FALSE,FALSE,FALSE,0,11.2,18,1,FALSE,27.8,0,0
7143,47.72,Groceries,Amex,OTP,POS,Windows PC,FALSE,2.95,4,21.25,42,46,3525.43,FALSE,FALSE,FALSE,FALSE,1,23.6,20,5,FALSE,61,0,0
7144,62.41,Restaurants,Visa,OTP,Contactless,Tablet,FALSE,15.63,1,3.22,49,31,3733.7,FALSE,FALSE,FALSE,FALSE,1,2.7,0,1,FALSE,34.8,1,0
7145,36.23,Online Retail,Mastercard,No Authentication,In-App,POS Terminal,FALSE,11.22,5,18.97,59,30,2919.75,FALSE,FALSE,FALSE,FALSE,0,22.9,0,0,FALSE,32.6,1,0
7146,127.14,Healthcare,Visa,OTP,ATM,Android Phone,FALSE,1.65,2,66.6,42,29,1791.05,FALSE,FALSE,FALSE,FALSE,0,11.1,6,3,FALSE,40.8,0,0
7147,212.13,Online Retail,Visa,OTP,POS,Android Phone,TRUE,6.9,3,24.26,44,79,2307.16,FALSE,TRUE,FALSE,FALSE,0,18.2,13,5,FALSE,48.3,0,0
7148,19.74,Online Retail,Visa,No Authentication,Online,Android Phone,FALSE,12.76,2,11.45,52,59,2536.72,FALSE,FALSE,FALSE,TRUE,1,33.3,22,4,FALSE,38,2,1
7149,54.18,Restaurants,Mastercard,No Authentication,Online,Android Phone,FALSE,19.74,0,3.13,42,61,7351.65,FALSE,FALSE,FALSE,FALSE,0,0,12,0,FALSE,21.1,0,0
7150,97.84,Online Retail,Amex,Biometric,POS,POS Terminal,FALSE,3.8,3,15.35,52,41,2120.59,FALSE,FALSE,FALSE,FALSE,0,26,19,3,FALSE,25.1,0,0
7151,11.08,Healthcare,Mastercard,OTP,Online,Mac,FALSE,25,6,42.19,38,23,703.76,FALSE,FALSE,FALSE,FALSE,0,34.4,17,3,FALSE,35.1,0,0
7152,13.68,Online Retail,Visa,Biometric,Online,iPhone,FALSE,2.62,1,24.82,42,62,1345.14,FALSE,FALSE,FALSE,FALSE,0,19.3,14,2,FALSE,13.9,1,0
7153,144.11,Gift Cards,Mastercard,3D Secure,Online,iPhone,TRUE,1.88,1,15.66,44,21,1543,FALSE,FALSE,TRUE,FALSE,0,0,1,6,FALSE,84,0,0
7154,11.37,Healthcare,RuPay,OTP,POS,Mac,FALSE,4.94,2,19.39,57,44,836.21,FALSE,FALSE,FALSE,FALSE,0,17.4,13,5,FALSE,44.3,0,0
7155,153.69,Travel,Visa,PIN,In-App,Android Phone,FALSE,1.55,0,31.43,51,58,1157.22,FALSE,FALSE,FALSE,FALSE,0,10.8,4,1,FALSE,41.7,1,0
7156,63.33,Online Retail,Visa,3D Secure,POS,Android Phone,FALSE,10.65,3,37.8,44,28,7627.19,FALSE,FALSE,FALSE,FALSE,0,18.3,20,4,FALSE,37.8,2,0
7157,94.77,Gaming,RuPay,3D Secure,Contactless,Android Phone,FALSE,1.97,4,0,49,78,3996.46,FALSE,FALSE,FALSE,FALSE,0,27.5,3,3,FALSE,48.8,1,0
7158,16.35,Electronics,Visa,OTP,In-App,Windows PC,FALSE,7.96,5,13.23,56,77,1439.45,FALSE,FALSE,FALSE,FALSE,0,18.8,14,6,FALSE,32.8,0,0
7159,89.79,Restaurants,Visa,OTP,POS,iPhone,FALSE,0.49,5,7.05,49,38,3776.42,TRUE,FALSE,FALSE,FALSE,0,50.1,6,0,FALSE,25.3,0,0
7160,9.49,Groceries,Visa,Biometric,Online,Smart Watch,FALSE,9.58,7,2.29,51,29,1413.44,FALSE,FALSE,FALSE,FALSE,0,30.5,6,0,FALSE,14.4,1,0
7161,49.13,Utilities,Mastercard,No Authentication,POS,POS Terminal,FALSE,14.95,1,10.73,45,68,1113.35,FALSE,FALSE,FALSE,FALSE,0,0,5,0,FALSE,24.4,1,0
